tweet_date,tweet,sentiment,
6/24/2021 16:59,اھا ڳالھ ,,
6/24/2021 16:57,ھاھا  مرحوم ويچارا  ,,
6/24/2021 16:50,جيئن اختلاف ڪري سگھان ,,
6/24/2021 16:50,سھي.  ,,
6/24/2021 16:49,انھن کي جيڪي اختلاف رکندڙ لاءِ سوچيندا آھن تہ اھي پيدا ڇو ٿيا آھن. ,,
6/24/2021 16:46,مونکي تنھنجي ھر ڳالھ سان اختلاف آھي سواءِ تنھنجي وجود ,,
6/24/2021 16:36,de. ,,
6/24/2021 16:29,ايگري ,,
6/24/2021 16:26,اڄ کاڌن تي زور آ خير  ,,
6/24/2021 14:45,انجيڪشن لڳرائين پيا يا راڪيٽ لانچر  ,,
6/24/2021 14:01,ظلم آ ,,
6/24/2021 14:01,ٺيڪ اھو بہ سٺو پر 73 جو آئين ڪو مثالي نہ ھو جنھن تي فخر ڪجي.  ,,
6/24/2021 7:37,۷۳ جي آئين ھڪ طرف وفاق کي مظبوط ڪيو تہ ٻي طرف صوبن جا ڌاڻا ڪڍي ڇڏيا، اھو ائين خود قرارداد پاڪستان کان متضاد آھي. ,,
6/24/2021 7:34,سھي چوندي آ ,,
6/23/2021 19:26,آئون ڪڏھن رونو ناھيان ️ ,,
6/23/2021 17:45,ھڪ سنڌي رانگ نمبر کي رول نمبر چئي پيو ,,
6/23/2021 17:37,اھو رول نمبر ھوندو ,,
6/23/2021 17:25,معني ميسج ڪرڻو ئي ناھي ,,
6/23/2021 17:25,پوءِ مسڪالون ڏيندو وتان ڇا سڄو ڏينھن  ,,
6/23/2021 17:24,معني مان ھائيلي ريڪمانڊيڊ آھيان و.ا ڏيڻ لاءِ ,,
6/23/2021 17:23,"توھان جو نمبر ""نو ميسج"" جي نالي سان سيوو آ  ",,
6/23/2021 17:22,تنگ بہ ناھيان ڪندو نہ  ,,
6/23/2021 17:06,ظلم آ ابا مان ڪيان ٿو ڊي ايم ,,
6/23/2021 16:59,چارڻ جي ھوندي اھڙا ٽوئيٽ ڪرڻ ,,
6/23/2021 13:21,ھي بہ ڪلاس جي سائيٽ آھي  ,,
6/23/2021 12:45,سقراط بہ مزاق  چيو ھو تہ مان دنيا جو سڀ کان وڏووم چريو ماڻھو آھيان  ,,
6/23/2021 12:42,اوھان کي فخر ٿي پيو ته ضرور سقراط کي بہ ٿيو ھوندو  ,,
6/23/2021 12:09,ان کي به پنھنجي دانائي تي ڪڏھن ڪڏھن رشڪ تہ ٿيندو ھوندو نه اوھان جيان ,,
6/23/2021 12:06,سقراط واري فيلنگ ايندي آھي؟ ,,
6/22/2021 21:55,منھنجو موقف به اھو آھي. ,,
6/22/2021 21:37,اوھان جي نظر  اھو عمل غلط آ يا سھي؟  ,,
6/22/2021 19:31,زبان ھوندي بي زباني  ,,
6/22/2021 15:28,ٻھراڙي جو سادو ماڻھو جنھن جي دل  ميَر نہ ھو ,,
6/22/2021 14:18,اسان سنڌي ڪيڏا خوش ٿيون ھا جڏھن بلاول بحريا ٽائون متاثرين وٽ وڃ ھا  کين يقين دھاني ڪرائي ھا تہ ھي ڌرتي اوھان جي آھ… ,,
6/22/2021 12:31,منظور نواز ڪجھ ڏينھن اڳ مونکان صرف ٿري ڊي سافٽويئر جو صرف نالو پڇيو  اڄ ھي خوبصورت تصويرون ٺاھي موڪليائين. ڏسي خوش… ,,
6/22/2021 11:04,ھاھاھاھا ,,
6/22/2021 11:03,ٽوئيٽر تي تمام تيزي سان نوان نوان فيچر اچي رھيا آھن، انھن مان ھڪ بہ آھي. اڳي منٿ ڪبي ھئي بابا اس… ,,
6/22/2021 10:56,عالماڻي تون بہ نئون سيوھاڻي ٿيو آھين ڇا  ,,
6/22/2021 10:31,اوڪي ڏيو ,,
6/22/2021 8:30,ضروري آ ھتي ڪمنٽس ڪرڻ  ,,
6/21/2021 19:52,ھاھا  ,,
6/21/2021 18:33,ھاھاھاھاھاھاھا  ,,
6/21/2021 17:01,اھا روايت آھي ان  پسئي يا ڪرپٽ جو سوال ناھي ,,
6/21/2021 16:52,جيڪو سنڌ  رھي  سنڌ جي روايتن کان ٿورو بہ واقف آھي، ان کي خبر ھوندي تہ ٻانھون ٻڌڻ، جھڪي ملڻ، نوڙت اسان جي رواي… ,,
6/21/2021 11:55,ھاھا مان مووي نيم جرنيٽر مان نالو کڻي پوسٽ ڪيو  ,,
6/21/2021 10:42,نائيس ,,
6/21/2021 10:28,ھاھاھاھاھاھاھا ,,
6/21/2021 10:21,ڪھڙو جذبو؟ ,,
6/21/2021 9:31,گوگل ٽرانسليٽ ان م ڪنٽريبيوٽ ڪري سگھي ٿو، ترجما شامل ڪري سگھجن ٿا، ترجما غلط يا درست آھن اھو بہ بڌائي سگھجي ٿو ,,
6/21/2021 9:21,ٽرانسليشن  پچيل سوال اڪثر خبرون آھن يا لگي پيو ماڻھون سنڌي خبرون انگريزي  ترجمو ڪرڻ چاھين ٿا ,,
6/21/2021 9:21,ڪجھ ڪلامن جي باري  ,,
6/21/2021 9:21,گوگل ٽرانسليشن وليڊيشن دوران مليل ڪجھ بھترين ترجما ,,
6/21/2021 8:11,اڳي ڪھڙو خراب ھئي.  ,,
6/20/2021 19:46,نياڻي سائيڪو ٿي وئي آھي. علاج ڪرايوس. مھرباني. ,,
6/20/2021 17:31,ھاھاھاھاھاھاھا  ,,
6/20/2021 16:49,الله سائين سنڌين  انھن جي ٽرينڊن مان مون مسڪين جي جان آجي مولا دعا قبول ڪر تہ وري ڪنھن قبضي واري پلاٽ  مسجد… ,,
6/19/2021 17:47,اڇا سھي ائين به آھي ,,
6/19/2021 17:00,تنھنجي لائيڪ  آ قرب گھڻو ,,
6/19/2021 16:03,ڪمپيوٽر ؟  ,,
6/19/2021 12:46,بس پوءِ ٽوئيٽ ڪر بابا ,,
6/19/2021 12:43,اصل ٿريشر وارو سيزن آ ,,
6/19/2021 12:43,ڇا ڏسي آيو آ  ,,
6/19/2021 12:09,ھائو سائين تڏھن چيو تہ ٽوئيٽ بہ ان لاءِ ئي ھوندي ,,
6/19/2021 12:08,پر فلحال حڪومت ڌر جي مارڪيٽ اسان واري پاسي شديد ٻاڙائي جو شڪار آھي ,,
6/19/2021 12:07,اوڪي نائيس ,,
6/19/2021 12:07,ھا سچي ,,
6/19/2021 12:03,اھيو زين شاھ لاءِ آھي ڇا؟ ,,
6/19/2021 12:02,ھاھاھا ملڪ جيسين ڏسي مان تبديل ڪري ڇڏيندم سر ,,
6/19/2021 12:02,اڄ ڪلھ قوم پرستي وارن ٽوئيٽس جي وڏي مارڪيٽ پ پ جي حمايت وارن ٽوئيٽس کي لائيڪ گهٽ ٿا ملن.  ,,
6/19/2021 7:49,ھاھاھاھاھاھاھا  ,,
6/19/2021 7:44,اقرار بھاٸی ماشا اللہ بحریہ کے قبضے کیخلاف کوٸی ایک ٹوٸیٹ تک نہیں وجہ اپکی نوکری جس ادارے میں ہے بحریہ انکو چند منٹوں کے ا… ,,
6/18/2021 17:19,حق موجود  ,,
6/18/2021 16:49,مرشد مارفي چوندو آھي ,,
6/18/2021 16:40,حق موجود  ,,
6/18/2021 16:37,ماشاالله اوھان بہ  ,,
6/18/2021 16:35,حق موجود  ,,
6/18/2021 15:04,مان ڪپڙا پريس پي ڪيا  ,,
6/18/2021 13:28,پوءِ چرين کي ياد ڇو پيو ڏيارين ؟  ,,
6/17/2021 20:19,هنن جي گهرن کي لڳيون ڪالهه باهيون ,,
6/17/2021 20:19,اسحاق سميجو ,,
6/17/2021 19:07,سائين ھروڀرون جي تنقيد بہ ٿيندي آھي، جيئن سردار شاھ جو بيان ڏسو، عمل ٿيو، ڪو تحرڪ ٿيو، ڪن… ,,
6/17/2021 19:03,بلڪل مان بہ اھا ئي ڳالھ جيڪو متحرڪ  ميڊيا جي اسڪرين تي ھوندو ان تي تنقيد پوءِ تنقيد ٺيڪ آ يا غلط اھو بحث الڳ آھي ,,
6/17/2021 17:11,ته پوءِ هيءَ ٽوئيٽر تنھنجو آ ,,
6/17/2021 17:11,تون جڏهن اسپيسز  ماڻھن سان ڳالھائين ,,
6/17/2021 17:11,جڏھن توکي بلاڪ ڪن، اسپيسز مان تڙي ڪڍين ,,
6/17/2021 17:11,جيڪڏهن ,,
6/17/2021 17:03,جيڪڏهن تون ٽوئيٽر استعمال ڪري سگهين ,,
6/17/2021 17:03,جيڪڏهن تون مخالف ٽوئيپر کان نفرت نه ڪرڻ لڳين، ,,
6/17/2021 17:03,جيڪڏهن ان وقت ,,
6/17/2021 17:02,سچو پچو ٽوئيٽر يوزر ,,
6/17/2021 14:51,ھائو ,,
6/17/2021 14:46,مھرباني مان نذار جي شاعري ايڊٽ ڪئي ,,
6/17/2021 14:45,اوڪي سائين معذرت، آئينده خيال ڪبو. ,,
6/17/2021 14:42,ماشاالله مان ٺاھيندو ناھيان  ,,
6/17/2021 14:39,اوڪي ,,
6/17/2021 14:39,ماشاالله ,,
6/17/2021 14:39,ھاھاھاھاھاھاھا ,,
6/17/2021 14:39,اجازت آ  ,,
6/17/2021 14:39,بلڪل ,,
6/17/2021 14:38,ٻيو نہ تہ ڇا ,,
6/17/2021 14:38,ڪو ماڻھو ذھني توازن وڃائي ويھندو آھي  پويان ڪير سڏ ڪندو اٿس تہ ڏسڻ بنا گار ڏيندو آھي يا پٿر کڻي ان پو… ,,
6/17/2021 14:33,بلڪل ,,
6/17/2021 14:32,ٽوئيٽ جو ,,
6/17/2021 11:41,ھاھاھاھاھاھاھا  ,,
6/17/2021 11:36,پ پ  ان جي وزيرن تي ھر ٽائيم تنقيد ان لاءِ ناھي ٿيندي جو ھو ڪو ۲۴ ڪلاڪ سنڌ دشمني ڪندا رھن ٿا پر اصل  ھر ان ماڻھو… ,,
6/17/2021 9:27,بھترين آئيڊيا  ,,
6/17/2021 9:25,بي بي سي پڙھ  ,,
6/16/2021 19:07,منڌ نہ مجھان تن، پسي لڪ لڏن جي ,,
6/16/2021 18:07,ھا بلڪل غدار آھن ,,
6/16/2021 18:07,ڇا مونکي اجازت ڏيندين؟ مان ٽوئيٽر واسين کي ٻڌايان تہ انھن جي وطن دوستي غداري ناھي  انھن کي ھر وقت اھو خوف نہ ڏي تہ… ,,
6/16/2021 17:50,ڇا ھڪ ٽوئيٽ سان ڪو غدار ٿي ويندو آ؟ ھن جي سالن جي وطن دوستي ھڪ ٽوئيٽ سان ختم ٿي ويندي آ؟ ,,
6/16/2021 17:47,ڇا مونکي اجازت ڏيندين؟ مان ٽوئيٽر واسين کي سيکاريان تہ سيد  ڀٽائي جي پيروي سچائي، ايمانداري، وفاداري  خلوص جي تقا… ,,
6/16/2021 17:43,ڇا مونکي اجازت ڏيندين؟ مان ٽوئيٽر واسين کي سيکاريان تہ وطن دوستي جي نالي  گار گند خدا جي نظر  سڀ کان وڏو ڏوھ آھي.… ,,
6/16/2021 17:38,ڇا مونکي اجازت ڏيندين تہ مان اقو کي ٻڌايان تہ قوم پرستي محبت  اعلي اخلاق جو ٻيو نالو آھي  ھو قوم پرستن تہ جنھن مھ… ,,
6/16/2021 17:38,ڇا مونکي اجازت ڏيندين تہ مان ٽوئيٽر واسين کي ٻڌايان تہ وطن دوستي جو مطلب سهڻو اخلاق، سٺو رويو، سچائي  ايمانداري آه… ,,
6/16/2021 17:38,ڇا مونکي اجازت ڏيندين؟ تہ مان پنھنجي مرضي سان ٽوئيٽ ڪيان نہ ڪي تنھنجي منشا مطابق. ,,
6/16/2021 17:38,قاباني کان ,,
6/16/2021 17:06,ڪجھ نہ ,,
6/16/2021 17:05,ظوطا  ,,
6/16/2021 16:58,وڏو مضبوط ايمان اٿئي  ,,
6/15/2021 11:01,جيئن مُلن مشھور ڪيو تہ اسلام صرف پانچا مٿي ڪرڻ  ساڄي پير سان مسجد  داخل ٿيڻ جو نالو آھي، ائين اسان جي سنڌيت بہ ھا… ,,
6/15/2021 10:56,بس پوءِ کڏ ڪنھن  ڪرندين وڃي ,,
6/15/2021 10:55,پوڙھو يوناني آھيان  ,,
6/15/2021 10:52,ڇو اڄ سڀني کي ڇڏڻ جا دورا پون پيا ,,
6/15/2021 10:49,سن گلاسز پائڻ کان پوءِ لڳندو آھي تہ ٻاھر شايد جھڙالي موسم آھي پر حقيقت  ڏينھن تتل ھوندو آھي  اھوصرف عينڪ جو ڪمال… ,,
6/15/2021 10:43,مبارڪون  ,,
6/15/2021 10:32,اھا زيادتي آ ,,
6/15/2021 10:08,الطاف حسين وانگر ڪارڪن منٿون ڪن ته استعفي واپس وٺندو؟  ,,
6/14/2021 20:46,اوڪي اصل لفظ ,,
6/14/2021 17:30,بل ڪنھن ڀريو؟ ,,
6/14/2021 16:47,ھاھاھاھا   ,,
6/14/2021 16:25,نہ چئون ڪاوڙجي ويندا ,,
6/14/2021 16:22,ھاھاھاھاھاھاھا ,,
6/13/2021 19:23,ھا جيڪڏھن اڳيو پيارو نہ ھجي تہ ,,
6/13/2021 17:53,نائيس ,,
6/13/2021 17:49,ھاھاھاھاھاھاھا  ,,
6/13/2021 16:56,بلڪل ايم ڪيو ايم يا انھن جا ماڻھو ان بيان کي پيپلزپارٽي بجاءِ سنڌين جو موقف ,,
6/13/2021 16:50,ھا اھوئي ,,
6/13/2021 16:44,ايم ڪيو ايم ڪنھن کي وڻي نہ وڻي، پر سعيد غني جو بيان تہ بحريا ٽائون باھ  ايم ڪيو ايم ملوث آھي، ڏاڍو عجيب، ڪنو  بيھ…  ,,
6/13/2021 16:23,ڪم گھڻو آ بس شل نہ ڪنھن کي ڪيڙو لڳي ,,
6/13/2021 10:58,ٽوئيٽر اسپيسز وانگر آ. مھرباني ,,
6/13/2021 7:50,ائين نہ اسلام، جيئن انڌا تو اپنايو ,,
6/12/2021 18:07,ھاھاھاھاھاھاھا  ,, 
6/12/2021 18:07,توکي ويريفائڊ ٿيڻ لئي جاني ,,
6/12/2021 12:00,ھيلو ھيلو ھيلو ,,
6/12/2021 12:00,توھان ڪو سمجھايوس، اسان جي جاء ناھي ,,
6/12/2021 11:58,ڪير سمجھائيس ھاڻي، ائين ڪبو آ ڇا ,,
6/12/2021 11:55,پير ننڍا ٿس، زوري لائينون پوريون ڪيون اوھان  ,,
6/12/2021 11:29,تون ڪھڙا بم ھڻندين بحريا کي  ,,
6/12/2021 11:15,مڙئي اسان اجرڪ ڏسي شيئر ڪئي ,,
6/12/2021 10:42,سنڌي پاپا  ,,
6/12/2021 10:38,اسان کي ٿرڊ ڪلاس ماڻھو بہ ٻہ نمبر جا مليا  ,,
6/12/2021 10:37,سڀ ھڪ ٻي کان چڙھيل آھن ,,
6/12/2021 10:33,ملڪ رياض کي گرفتار ڪندي سڀني کي تپ چڙھندو باقي معصومن لاءِ اسان جا ادارا ڏاڍا مڙس بڻجي پوندا آھن. ,,
6/11/2021 17:21,ھر ڪنھن جا خيال،مفاد الڳ آھن. ھر ڪو شين کي پنھنجي نظر سان ڏسي جيئن ساڳي احتجاج  ڌرڻو اڪيلي صنعا… ,,
6/11/2021 17:17,ائين ناھي ادا اھي پاڻ  ھڪ ٻي کي چڙائيندا ھنن کي سال بہ ٿيو آ، اسان ھتي اٺ نو سالن کان قومپرستي جي دفاع  لکيو آ ,,
6/11/2021 17:15,الله ڏيندن ,,
6/11/2021 16:52,ڪھڙي ڪم جو، پيڪج تہ وري بہ مفت وائي فائي وارو ھوندو. ,,
6/11/2021 16:28,جڏھن صنعان خان قريشي ڌرڻو ھڻي ويھي رھيو  گرفتار تڏھن سڀني کي سبق مليو تہ وطن دوستي  ڪارڪنن جي مالڪي ڪرڻ لاء… ,,
6/11/2021 15:28,ڪنھن جو اسپيس ھو؟ ,,
6/11/2021 15:14,کوسو آھيان ,,
6/11/2021 15:11,وڏو لوسي آھين ننڍڙا  ,,
6/11/2021 13:34,نظاماڻي وڏو مسئلو آھي ڪامريڊن سان  رھي نٿا سگھن  ,,
6/11/2021 13:28,اڙي ھي اھو ماڻھو ناھي جنھن ٽوئيٽر تان بريڪ ورتو ھو  ,,
6/10/2021 20:37,جيلو جي شرارت پڄاڻي تي پھتي  پولينگ کان پوءِ جا نتيجا اوھان سامھون آھن. ,,
6/10/2021 19:52,پاڻ جنھن وڏيري ٽوئيٽ ڪيو ,,
6/10/2021 19:40,ھاھاھاھاھاھاھا  ,,
6/10/2021 19:33,ماڪوڙي سان عوام واھ جي ڪئي ,,
6/10/2021 19:32,ھاھا ٿوري ٽائيم  ڌانڌلي جو موقعو نہ ملندو ڪنھن.کي  ,,
6/10/2021 19:27,عوام حرامي فيصلو ڪري وڌو. ,,
6/10/2021 19:26,ھاھا  ر.ٽ ڏسو نہ سھڻا سائين ,,
6/10/2021 19:23,ماڪوڙو شريف چنا ,,
6/10/2021 19:14,ماڪوڙو جيترو شريف لڳندو آھي، ڇا واقعي ايترو ئي شريف آھي؟ ,,
6/10/2021 18:30,توھان ٻي  ڪيو  ,,
6/10/2021 17:23,نہ ھي جملو اڊنٽيڪل آھي ,,
6/10/2021 17:00,ڌوڪو کادو آ ڇا ,,
6/10/2021 16:59,پڪوڙا کائيندو سائين  ,,
6/10/2021 16:59,لبيڪ يا سنڌ  ,,
6/10/2021 11:20,اڄ شام 6 وڳي کانپوء دانش ترڪ لاء ٽرينڊ هلايو ويندو جنهن  دوستن کي شامل ٿيڻ جي عرضي رکجي ٿي اميد ته دوست شام 6 وڳي کانپوء… ,,
6/9/2021 21:36,ٻنھي سئوٽن جي مھرباني  ,,
6/9/2021 17:09,ٻرندڙ مسئلن تي نٿس لکو، وري کاڌا شيئر ڪيو پيا  ,,
6/9/2021 16:33,اسان سوئيس ڪينال  ڦاٿل ٻيڙيَ جيان آھيون ,,
6/9/2021 16:32,عمر دراز تيڏي، الله نگھبان ھوي ,,
6/9/2021 13:22,اھيو ڪنھن چيو  ,,
6/9/2021 11:35,ڇا نعرا ھئا، ڇا نينھن ھئا. ,,
6/9/2021 7:41,ٻين جو باقي ھي گرفتاريون صنعان کي وڌيڪ ميچوئر ,,
6/8/2021 20:16,اھا مدد اعلان ڪري ڏبي آ سائين ️ ,,
6/8/2021 20:11,ٻڌايو ڪير آھي ,,
6/8/2021 20:08,ٿورو عجيب جملو گھر جو خرچ ڇا، ايڏو ويل آھي جو گھر  فاقاڪشي ھوندس؟ جملو اھڙو ھجي… ,,
6/8/2021 19:46,مھرباني ️ ,,
6/8/2021 19:39,سوال ڪيان ھڪ ️ ناراض نہ ٿجو ,,
6/8/2021 19:36,اوھان جي ٻي پيرا ٽوئيٽ  شامل ڪاوڙ ان وقت گھڻي ھئي. باقي ھي مسئلو ممڪن آھي سالن تائين ھلي. ,,
6/8/2021 19:24,ٻٽو نظام  ان جو ردعمل ياد آ؟ ,,
6/8/2021 18:58,حزب اقتدار، حزب اختلاف بشمول پی ٹی آئی اور جی ڈی اے اور ایم کیو ایم کے تمام دھڑے تمام تر اختلافات کو بالائے طاق رکھ کر عظیم… ,,
6/8/2021 18:57,چارڻ جو پوئنٽ سادو هيو پر جذبات جيڪري اصل ڳالھ کي نظر انداز ڪيو پئي ويو چارڻ جي جيڪا مونکي ڳالھ سمجھ آئي هن چيو تشدد مسئلي… ,,
6/8/2021 18:55,ھاھاھاھا  ,,
6/8/2021 18:49,جيئن چارڻ ,,
6/8/2021 18:40,غلط ️ ,,
6/8/2021 18:08,توبھہ، ايڏو ڪنو ڳالھايو ڇا  ,,
6/8/2021 18:05,بلڪل ️ ,,
6/8/2021 18:01,ھاھاھاھاھاھاھا ,,
6/8/2021 18:00,بک ھڙتال  ,,
6/8/2021 18:00,ھاھاھاھاھاھاھا  ,,
6/8/2021 17:59,منھنجي تنظيم.آھي سائين ,,
6/8/2021 17:54,پاليسي بيان آ ,,
6/8/2021 17:50,وڏا وڙ سرڪار  ,,
6/8/2021 17:48,ايڏا متاثر ٿيا اھيو ڇا سائين  ,,
6/8/2021 17:34,مونکي ائين سمجھ اچي پيو  ,,
6/8/2021 11:56,قومي مسئلو، قومي موقف  کانسواءِ ,,
6/7/2021 22:09,پروفيسر حاضر آ ھتي پڇو  ,,
6/7/2021 18:09,نائيس ,,
6/7/2021 18:04,چقمق اکيون چھٽي ويون ,,
6/7/2021 17:57,جسين نہ چارڻ ديدار وٺي ,,
6/7/2021 16:46,نفسياتي  ,,
6/7/2021 11:18,ھتي ھڪ فرق اتي ليڊرن چيو تہ مزاحمت ڪيو، ھتي ليڊرن روڪيو تہ بہ مزاحمت ٿي سو تنظيم سازي جي کوٽ ,,
6/7/2021 11:05,نہ ٿيو آھي ,,
6/7/2021 11:02,بلڪل ,,
6/7/2021 10:59,ڏسو حمايت ڪيس تہ سڀني واہ واہ ڪئي ,,
6/7/2021 10:49,بحريا ٽائون سڀني کان معتبر، سمجھو  برک اڳواڻ اياز لطيف پليجو ثابت ٿيو  ,,
6/7/2021 6:44,سر امر فياض کي مبارڪون هجن. گهٽ گهٽ اسان جي لڏي مان بہ هڪ پياري ماڻهون کي بلو ٽڪ ملي ويو آهي تمام خوشي ٿي.  ,,
6/6/2021 21:57,ائين ئي يارن کي دورا پوندا آھن  ,,
6/6/2021 21:55,ھاھاھاھاھاھاھا  ,,
6/6/2021 19:27,منھنجي خيال ، باھ نہ لڳي ھا تہ بہ ھي آخري احتجاج جيسين ڪو ٻيو واقعو نہ ٿي ان وقت تائين احتجاج نہ ڳوٺاڻن,,
6/6/2021 15:48,جڏهن باھ پئي لڳايائون ته کڻي ايڏو وڏو چانهن جو ديڳڙو ئي مٿان رکنس ها، خوامخواهه مفت  گيٽ سڙي ويو.  ,,
6/6/2021 12:46,سنڌ پنھنجو احتجاج رڪارڊ ڪرائي باقي ننڍيون ڳالھيون آھن تہ ڌرڻو جلدي ختم ٿيو، باھ ڪنھن لڳائي وغيرھ، ان تي ڀل سا… ,,
